,bass,mid,treble,frequency,,,,,,,,,,,sa,0.05
6179,0.228766337,0.092982195,0.007774996,1119.726563,,0.132190424,0.181019452,0.052140091,0.100775194,,0.332449388,,,,,
6180,0.228766337,0.092982195,0.007774996,1119.726563,,0.132190424,0.181019452,0.052140091,0.100775194,,0.327265235,,,,,
6181,0.278975844,0.062967651,0.010505742,215.3320313,,0.161203504,0.122586583,0.070452815,0.019379845,,0.322340291,,,,,
6182,0.278975844,0.062967651,0.010505742,215.3320313,,0.161203504,0.122586583,0.070452815,0.019379845,,0.320172068,,,,,
6183,1.342346668,0.256986022,0.046768639,387.5976563,,0.775662092,0.500305126,0.313636312,0.034883721,,0.318112257,,,,,
6184,1.342346668,0.256986022,0.046768639,387.5976563,,0.775662092,0.500305126,0.313636312,0.034883721,,0.369323978,,,,,
6185,1.342346668,0.256986022,0.046768639,387.5976563,,0.775662092,0.500305126,0.313636312,0.034883721,,0.417975112,,,,,
6186,0.971213579,0.248668402,0.072779492,258.3984375,,0.561206411,0.484112231,0.488068323,0.023255814,,0.46419369,,,,,
6187,0.971213579,0.248668402,0.072779492,258.3984375,,0.561206411,0.484112231,0.488068323,0.023255814,,0.489544684,,,,,
6188,0.742622375,0.131106988,0.036982492,387.5976563,,0.429117186,0.255241501,0.248009189,0.034883721,,0.513628129,,,,,
6189,0.742622375,0.131106988,0.036982492,387.5976563,,0.429117186,0.255241501,0.248009189,0.034883721,,0.525077841,,,,,
6190,0.742622375,0.131106988,0.036982492,387.5976563,,0.429117186,0.255241501,0.248009189,0.034883721,,0.535955068,,,,,
6191,0.493709236,0.08732076,0.020900846,387.5976563,,0.285285126,0.169997665,0.14016367,0.034883721,,0.546288434,,,,,
6192,0.493709236,0.08732076,0.020900846,387.5976563,,0.285285126,0.169997665,0.14016367,0.034883721,,0.543659474,,,,,
6193,0.398897737,0.056908496,0.034918014,387.5976563,,0.230499215,0.110790509,0.234164545,0.034883721,,0.541161962,,,,,
6194,0.398897737,0.056908496,0.034918014,387.5976563,,0.230499215,0.110790509,0.234164545,0.034883721,,0.534048751,,,,,
6195,0.398897737,0.056908496,0.034918014,387.5976563,,0.230499215,0.110790509,0.234164545,0.034883721,,0.5272912,,,,,
6196,0.378806561,0.27283597,0.039886475,732.1289063,,0.218889722,0.531162097,0.26748366,0.065891473,,0.520871527,,,,,
6197,0.378806561,0.27283597,0.039886475,732.1289063,,0.218889722,0.531162097,0.26748366,0.065891473,,0.513768279,,,,,
6198,0.576591194,0.211533383,0.056175008,387.5976563,,0.333177667,0.411817089,0.376716594,0.034883721,,0.507020193,,,,,
6199,0.576591194,0.211533383,0.056175008,387.5976563,,0.333177667,0.411817089,0.376716594,0.034883721,,0.510498743,,,,,
6200,0.576591194,0.211533383,0.056175008,387.5976563,,0.333177667,0.411817089,0.376716594,0.034883721,,0.513803365,,,,,
6201,0.253905892,0.140591085,0.045059662,732.1289063,,0.146717074,0.273705316,0.3021757,0.065891473,,0.516942757,,,,,
6202,0.253905892,0.140591085,0.045059662,732.1289063,,0.146717074,0.273705316,0.3021757,0.065891473,,0.503790913,,,,,
6203,0.234486789,0.041239642,0.034254193,172.265625,,0.135495932,0.080286095,0.229712881,0.015503876,,0.491296662,,,,,
6204,0.234486789,0.041239642,0.034254193,172.265625,,0.135495932,0.080286095,0.229712881,0.015503876,,0.478456169,,,,,
6205,0.234486789,0.041239642,0.034254193,172.265625,,0.135495932,0.080286095,0.229712881,0.015503876,,0.4662577,,,,,
6206,0.133436278,0.05574635,0.036351852,8484.082031,,0.077104868,0.108528023,0.243780042,0.763565891,,0.454669154,,,,,
6207,0.133436278,0.05574635,0.036351852,8484.082031,,0.077104868,0.108528023,0.243780042,0.763565891,,0.43860751,,,,,
6208,0.389218241,0.168412551,0.029832212,947.4609375,,0.224906011,0.32786866,0.200058526,0.085271318,,0.423348949,,,,,
6209,0.389218241,0.168412551,0.029832212,947.4609375,,0.224906011,0.32786866,0.200058526,0.085271318,,0.421642413,,,,,
6210,0.389218241,0.168412551,0.029832212,947.4609375,,0.224906011,0.32786866,0.200058526,0.085271318,,0.420021205,,,,,
6211,0.94790417,0.286592245,0.055110011,1335.058594,,0.547737293,0.557943067,0.36957459,0.120155039,,0.418481056,,,,,
6212,0.94790417,0.286592245,0.055110011,1335.058594,,0.547737293,0.557943067,0.36957459,0.120155039,,0.444952212,,,,,
6213,0.351290107,0.279485136,0.023821622,904.3945313,,0.202989604,0.544106816,0.159750761,0.081395349,,0.47009981,,,,,
6214,0.351290107,0.279485136,0.023821622,904.3945313,,0.202989604,0.544106816,0.159750761,0.081395349,,0.464159325,,,,,
6215,0.351290107,0.279485136,0.023821622,904.3945313,,0.202989604,0.544106816,0.159750761,0.081395349,,0.458515864,,,,,
6216,0.291303575,0.272900879,0.019571129,1205.859375,,0.168326965,0.531288463,0.131246427,0.108527132,,0.453154576,,,,,
6217,0.291303575,0.272900879,0.019571129,1205.859375,,0.168326965,0.531288463,0.131246427,0.108527132,,0.445062026,,,,,
6218,0.318585366,0.214245379,0.01276222,904.3945313,,0.184091485,0.417096854,0.085585032,0.081395349,,0.437374103,,,,,
6219,0.318585366,0.214245379,0.01276222,904.3945313,,0.184091485,0.417096854,0.085585032,0.081395349,,0.431434667,,,,,
6220,0.318585366,0.214245379,0.01276222,904.3945313,,0.184091485,0.417096854,0.085585032,0.081395349,,0.425792202,,,,,
6221,0.503190577,0.269558519,0.022044802,387.5976563,,0.290763828,0.524781495,0.147835185,0.034883721,,0.42043186,,,,,
6222,0.503190577,0.269558519,0.022044802,387.5976563,,0.290763828,0.524781495,0.147835185,0.034883721,,0.424569796,,,,,
6223,0.508914649,0.293661892,0.024278605,430.6640625,,0.294071428,0.571706386,0.162815347,0.03875969,,0.428500835,,,,,
6224,0.508914649,0.293661892,0.024278605,430.6640625,,0.294071428,0.571706386,0.162815347,0.03875969,,0.432521525,,,,,
6225,0.508914649,0.293661892,0.024278605,430.6640625,,0.294071428,0.571706386,0.162815347,0.03875969,,0.436341182,,,,,
6226,0.366569459,0.238981158,0.017243173,430.6640625,,0.211818631,0.465252924,0.115634863,0.03875969,,0.439969855,,,,,
6227,0.366569459,0.238981158,0.017243173,430.6640625,,0.211818631,0.465252924,0.115634863,0.03875969,,0.436299835,,,,,
6228,0.405805528,0.151178613,0.02030264,387.5976563,,0.234490815,0.294317312,0.136152031,0.034883721,,0.432813316,,,,,
6229,0.405805528,0.151178613,0.02030264,387.5976563,,0.234490815,0.294317312,0.136152031,0.034883721,,0.431462927,,,,,
6230,0.405805528,0.151178613,0.02030264,387.5976563,,0.234490815,0.294317312,0.136152031,0.034883721,,0.430180057,,,,,
6231,0.536125183,0.108943395,0.020293949,301.4648438,,0.309794773,0.212093011,0.136093747,0.027131783,,0.428961331,,,,,
6232,0.536125183,0.108943395,0.020293949,301.4648438,,0.309794773,0.212093011,0.136093747,0.027131783,,0.434319523,,,,,
6233,0.535751939,0.132545575,0.028962981,430.6640625,,0.309579097,0.25804217,0.194229353,0.03875969,,0.439409806,,,,,
6234,0.535751939,0.132545575,0.028962981,430.6640625,,0.309579097,0.25804217,0.194229353,0.03875969,,0.444226913,,,,,
6235,1.109271646,0.423572123,0.084804118,172.265625,,0.640981935,0.824618019,0.568706961,0.015503876,,0.448803164,,,,,
6236,1.109271646,0.423572123,0.084804118,172.265625,,0.640981935,0.824618019,0.568706961,0.015503876,,0.481826588,,,,,
6237,1.109271646,0.423572123,0.084804118,172.265625,,0.640981935,0.824618019,0.568706961,0.015503876,,0.513198841,,,,,
6238,0.768630266,0.216861129,0.092494614,689.0625,,0.444145595,0.422189244,0.620280389,0.062015504,,0.543002481,,,,,
6239,0.768630266,0.216861129,0.092494614,689.0625,,0.444145595,0.422189244,0.620280389,0.062015504,,0.554283871,,,,,
6240,0.46851477,0.096014224,0.066677347,8397.949219,,0.270726747,0.186922261,0.447146581,0.755813953,,0.56500119,,,,,
6241,0.46851477,0.096014224,0.066677347,8397.949219,,0.270726747,0.186922261,0.447146581,0.755813953,,0.560176869,,,,,
6242,0.46851477,0.096014224,0.066677347,8397.949219,,0.270726747,0.186922261,0.447146581,0.755813953,,0.555593764,,,,,
6243,0.365079045,0.045623593,0.029061047,86.1328125,,0.21095741,0.088820852,0.194886998,0.007751938,,0.551239815,,,,,
6244,0.365079045,0.045623593,0.029061047,86.1328125,,0.21095741,0.088820852,0.194886998,0.007751938,,0.541931776,,,,,
6245,0.458556861,0.05819362,0.013650031,344.53125,,0.264972665,0.113292413,0.091538805,0.031007752,,0.53308914,,,,,
6246,0.458556861,0.05819362,0.013650031,344.53125,,0.264972665,0.113292413,0.091538805,0.031007752,,0.529362526,,,,,
6247,0.458556861,0.05819362,0.013650031,344.53125,,0.264972665,0.113292413,0.091538805,0.031007752,,0.525822242,,,,,
6248,0.531214535,0.262770921,0.023195604,645.9960938,,0.306957202,0.511567274,0.155552605,0.058139535,,0.522458973,,,,,
6249,0.531214535,0.262770921,0.023195604,645.9960938,,0.306957202,0.511567274,0.155552605,0.058139535,,0.522896751,,,,,
6250,0.671687841,0.293691039,0.02383423,1248.925781,,0.388128349,0.57176313,0.159835313,0.112403101,,0.523312641,,,,,
6251,0.671687841,0.293691039,0.02383423,1248.925781,,0.388128349,0.57176313,0.159835313,0.112403101,,0.530731401,,,,,
6252,0.671687841,0.293691039,0.02383423,1248.925781,,0.388128349,0.57176313,0.159835313,0.112403101,,0.537779223,,,,,
6253,0.21063143,0.245013535,0.013676126,732.1289063,,0.121711343,0.476996867,0.091713805,0.065891473,,0.544474654,,,,,
6254,0.21063143,0.245013535,0.013676126,732.1289063,,0.121711343,0.476996867,0.091713805,0.065891473,,0.527782493,,,,,
6255,0.228814125,0.201059788,0.014114928,1248.925781,,0.132218038,0.391426903,0.094656466,0.112403101,,0.511924939,,,,,
6256,0.228814125,0.201059788,0.014114928,1248.925781,,0.132218038,0.391426903,0.094656466,0.112403101,,0.497769399,,,,,
6257,0.228814125,0.201059788,0.014114928,1248.925781,,0.132218038,0.391426903,0.094656466,0.112403101,,0.484321635,,,,,
6258,0.122662559,0.187621221,0.011819886,1119.726563,,0.070879378,0.365264452,0.079265626,0.100775194,,0.471546259,,,,,
6259,0.122662559,0.187621221,0.011819886,1119.726563,,0.070879378,0.365264452,0.079265626,0.100775194,,0.454102074,,,,,
6260,0.927259028,0.293504179,0.047704887,129.1992188,,0.535807697,0.571399346,0.319914903,0.011627907,,0.437530099,,,,,
6261,0.927259028,0.293504179,0.047704887,129.1992188,,0.535807697,0.571399346,0.319914903,0.011627907,,0.462016545,,,,,
6262,0.927259028,0.293504179,0.047704887,129.1992188,,0.535807697,0.571399346,0.319914903,0.011627907,,0.485278669,,,,,
6263,0.637526274,0.173331052,0.044417463,947.4609375,,0.368388416,0.337444088,0.297869033,0.085271318,,0.507377687,,,,,
6264,0.637526274,0.173331052,0.044417463,947.4609375,,0.368388416,0.337444088,0.297869033,0.085271318,,0.513885117,,,,,
6265,0.488594055,0.133010164,0.028821696,86.1328125,,0.282329368,0.258946639,0.193281876,0.007751938,,0.520067174,,,,,
6266,0.488594055,0.133010164,0.028821696,86.1328125,,0.282329368,0.258946639,0.193281876,0.007751938,,0.518493518,,,,,
6267,0.49305737,0.141888171,0.017341489,86.1328125,,0.284908452,0.276230508,0.116294182,0.007751938,,0.516998545,,,,,
6268,0.38840279,0.128701121,0.011000018,1076.660156,,0.224434811,0.250557714,0.073767486,0.096899225,,0.515801487,,,,,
6269,0.38840279,0.128701121,0.011000018,1076.660156,,0.224434811,0.250557714,0.073767486,0.096899225,,0.509431552,,,,,
6270,0.420322746,0.10642603,0.010204292,344.53125,,0.24287945,0.207192158,0.068431251,0.031007752,,0.503380114,,,,,
6271,0.420322746,0.10642603,0.010204292,344.53125,,0.24287945,0.207192158,0.068431251,0.031007752,,0.499227245,,,,,
6272,0.556234121,0.229911387,0.021419808,301.4648438,,0.321414529,0.447595727,0.143643898,0.027131783,,0.49528202,,,,,
6273,0.556234121,0.229911387,0.021419808,301.4648438,,0.321414529,0.447595727,0.143643898,0.027131783,,0.498329625,,,,,
6274,0.556234121,0.229911387,0.021419808,301.4648438,,0.321414529,0.447595727,0.143643898,0.027131783,,0.50122485,,,,,
6275,0.609401286,0.287510425,0.023841321,1248.925781,,0.352136663,0.559730596,0.159882867,0.112403101,,0.503975314,,,,,
6276,0.609401286,0.287510425,0.023841321,1248.925781,,0.352136663,0.559730596,0.159882867,0.112403101,,0.509246612,,,,,
6277,0.22506851,0.220599741,0.018486481,645.9960938,,0.13005367,0.429467642,0.123972642,0.058139535,,0.514254346,,,,,
6278,0.22506851,0.220599741,0.018486481,645.9960938,,0.13005367,0.429467642,0.123972642,0.058139535,,0.499795054,,,,,
6279,0.22506851,0.220599741,0.018486481,645.9960938,,0.13005367,0.429467642,0.123972642,0.058139535,,0.486058727,,,,,
6280,0.387276381,0.161228403,0.016924461,645.9960938,,0.223783926,0.313882428,0.113497543,0.058139535,,0.473009216,,,,,
6281,0.387276381,0.161228403,0.016924461,645.9960938,,0.223783926,0.313882428,0.113497543,0.058139535,,0.468722574,,,,,
6282,0.229024172,0.0722652,0.008944948,1033.59375,,0.132339412,0.140687224,0.059985935,0.093023256,,0.464650265,,,,,
6283,0.229024172,0.0722652,0.008944948,1033.59375,,0.132339412,0.140687224,0.059985935,0.093023256,,0.45286896,,,,,
6284,0.229024172,0.0722652,0.008944948,1033.59375,,0.132339412,0.140687224,0.059985935,0.093023256,,0.441676721,,,,,
6285,0.345891893,0.210548252,0.007988804,2713.183594,,0.199870298,0.409899219,0.053573913,0.244186047,,0.431044093,,,,,
6286,0.345891893,0.210548252,0.007988804,2713.183594,,0.199870298,0.409899219,0.053573913,0.244186047,,0.426786483,,,,,
6287,1.364443064,0.24579601,0.076600514,215.3320313,,0.788430281,0.478520204,0.513692577,0.019379845,,0.422741754,,,,,
6288,1.364443064,0.24579601,0.076600514,215.3320313,,0.788430281,0.478520204,0.513692577,0.019379845,,0.469826819,,,,,
6289,1.364443064,0.24579601,0.076600514,215.3320313,,0.788430281,0.478520204,0.513692577,0.019379845,,0.514557631,,,,,
6290,0.591806114,0.094444402,0.056149181,129.1992188,,0.341969462,0.183866102,0.376543392,0.011627907,,0.557051903,,,,,
6291,0.591806114,0.094444402,0.056149181,129.1992188,,0.341969462,0.183866102,0.376543392,0.011627907,,0.558789614,,,,,
6292,0.439257473,0.042489111,0.014229443,215.3320313,,0.253820699,0.082718585,0.095424414,0.019379845,,0.560440439,,,,,
6293,0.439257473,0.042489111,0.014229443,215.3320313,,0.253820699,0.082718585,0.095424414,0.019379845,,0.55438129,,,,,
6294,0.439257473,0.042489111,0.014229443,215.3320313,,0.253820699,0.082718585,0.095424414,0.019379845,,0.548625099,,,,,
6295,0.336635917,0.033036057,0.008278922,86.1328125,,0.194521822,0.064315205,0.055519482,0.007751938,,0.543156718,,,,,
6296,0.336635917,0.033036057,0.008278922,86.1328125,,0.194521822,0.064315205,0.055519482,0.007751938,,0.532830678,,,,,
6297,0.268734008,0.014134501,0.001421801,301.4648438,,0.155285358,0.027517307,0.009534775,0.027131783,,0.52302094,,,,,
6298,0.268734008,0.014134501,0.001421801,301.4648438,,0.155285358,0.027517307,0.009534775,0.027131783,,0.510306593,,,,,
6299,0.467456222,0.202801555,0.019182483,129.1992188,,0.270115075,0.394817807,0.128640115,0.011627907,,0.498227964,,,,,
6300,0.467456222,0.202801555,0.019182483,129.1992188,,0.270115075,0.394817807,0.128640115,0.011627907,,0.496689377,,,,,
6301,0.467456222,0.202801555,0.019182483,129.1992188,,0.270115075,0.394817807,0.128640115,0.011627907,,0.495227719,,,,,
6302,0.221186787,0.122232392,0.009338805,473.7304688,,0.127810654,0.237964275,0.062627185,0.042635659,,0.493839144,,,,,
6303,0.221186787,0.122232392,0.009338805,473.7304688,,0.127810654,0.237964275,0.062627185,0.042635659,,0.480206526,,,,,
6304,0.12411657,0.029555846,0.001834815,473.7304688,,0.071719564,0.057539866,0.012304499,0.042635659,,0.467255539,,,,,
6305,0.12411657,0.029555846,0.001834815,473.7304688,,0.071719564,0.057539866,0.012304499,0.042635659,,0.450098591,,,,,
6306,0.12411657,0.029555846,0.001834815,473.7304688,,0.071719564,0.057539866,0.012304499,0.042635659,,0.43379949,,,,,
6307,0.103252374,0.011233298,0.001049227,732.1289063,,0.05966339,0.021869192,0.007036247,0.065891473,,0.418315344,,,,,
6308,0.103252374,0.011233298,0.001049227,732.1289063,,0.05966339,0.021869192,0.007036247,0.065891473,,0.402562195,,,,,
6309,0.090940624,0.007501352,0.000951889,129.1992188,,0.052549164,0.01460377,0.006383488,0.011627907,,0.387596704,,,,,
6310,0.090940624,0.007501352,0.000951889,129.1992188,,0.052549164,0.01460377,0.006383488,0.011627907,,0.3727639,,,,,
6311,0.090940624,0.007501352,0.000951889,129.1992188,,0.052549164,0.01460377,0.006383488,0.011627907,,0.358672737,,,,,
6312,0.99059844,0.154629841,0.051363006,172.265625,,0.572407766,0.301036226,0.344446708,0.015503876,,0.345286131,,,,,
6313,0.99059844,0.154629841,0.051363006,172.265625,,0.572407766,0.301036226,0.344446708,0.015503876,,0.377551746,,,,,
6314,0.807205975,0.111900859,0.040247709,86.1328125,,0.466436197,0.217850655,0.26990614,0.007751938,,0.408204081,,,,,
6315,0.807205975,0.111900859,0.040247709,86.1328125,,0.466436197,0.217850655,0.26990614,0.007751938,,0.428154176,,,,,
6316,0.807205975,0.111900859,0.040247709,86.1328125,,0.466436197,0.217850655,0.26990614,0.007751938,,0.447106766,,,,,
6317,0.245241806,0.072894529,0.013596745,990.5273438,,0.141710615,0.141912412,0.091181465,0.089147287,,0.465111726,,,,,
6318,0.245241806,0.072894529,0.013596745,990.5273438,,0.141710615,0.141912412,0.091181465,0.089147287,,0.45411823,,,,,
6319,0.323736548,0.108709745,0.005600754,861.328125,,0.187068046,0.211638136,0.037559354,0.07751938,,0.443674409,,,,,
6320,0.323736548,0.108709745,0.005600754,861.328125,,0.187068046,0.211638136,0.037559354,0.07751938,,0.437677516,,,,,
6321,0.323736548,0.108709745,0.005600754,861.328125,,0.187068046,0.211638136,0.037559354,0.07751938,,0.431980468,,,,,
6322,0.304166198,0.120143466,0.005141434,689.0625,,0.175759507,0.233897514,0.034479098,0.062015504,,0.426568272,,,,,
6323,0.304166198,0.120143466,0.005141434,689.0625,,0.175759507,0.233897514,0.034479098,0.062015504,,0.420448168,,,,,
6324,0.3677665,0.168511391,0.011704747,689.0625,,0.212510329,0.328061082,0.078493487,0.062015504,,0.414634069,,,,,
6325,0.3677665,0.168511391,0.011704747,689.0625,,0.212510329,0.328061082,0.078493487,0.062015504,,0.412290691,,,,,
6326,0.3677665,0.168511391,0.011704747,689.0625,,0.212510329,0.328061082,0.078493487,0.062015504,,0.410064481,,,,,
6327,0.162956178,0.139032751,0.008531047,2454.785156,,0.094162658,0.270671524,0.057210262,0.220930233,,0.407949582,,,,,
6328,0.162956178,0.139032751,0.008531047,2454.785156,,0.094162658,0.270671524,0.057210262,0.220930233,,0.395699912,,,,,
6329,0.079451986,0.035491023,0.001649514,818.2617188,,0.045910565,0.069094578,0.011061845,0.073643411,,0.384062725,,,,,
6330,0.079451986,0.035491023,0.001649514,818.2617188,,0.045910565,0.069094578,0.011061845,0.073643411,,0.368832188,,,,,
6331,0.079451986,0.035491023,0.001649514,818.2617188,,0.045910565,0.069094578,0.011061845,0.073643411,,0.354363178,,,,,
6332,0.027866742,0.009855638,0.000954375,645.9960938,,0.016102528,0.019187138,0.00640016,0.058139535,,0.340617619,,,,,
6333,0.027866742,0.009855638,0.000954375,645.9960938,,0.016102528,0.019187138,0.00640016,0.058139535,,0.324980075,,,,,
6334,0.127008632,0.075443551,0.010206187,258.3984375,,0.073390714,0.146874896,0.06844396,0.023255814,,0.310124408,,,,,
6335,0.127008632,0.075443551,0.010206187,258.3984375,,0.073390714,0.146874896,0.06844396,0.023255814,,0.300968619,,,,,
6336,0.457644671,0.18361713,0.005465261,818.2617188,,0.264445565,0.357469214,0.036650721,0.073643411,,0.29227062,,,,,
6337,0.457644671,0.18361713,0.005465261,818.2617188,,0.264445565,0.357469214,0.036650721,0.073643411,,0.300539322,,,,,
6338,0.457644671,0.18361713,0.005465261,818.2617188,,0.264445565,0.357469214,0.036650721,0.073643411,,0.30839459,,,,,
6339,1.137780905,0.324712783,0.082870498,215.3320313,,0.657455736,0.632156833,0.555739869,0.019379845,,0.315857094,,,,,
6340,1.137780905,0.324712783,0.082870498,215.3320313,,0.657455736,0.632156833,0.555739869,0.019379845,,0.356953285,,,,,
6341,0.772874594,0.243245527,0.072388962,129.1992188,,0.446598139,0.473554877,0.485449382,0.011627907,,0.395994666,,,,,
6342,0.57869935,0.154697165,0.055500839,516.796875,,0.334395845,0.301167293,0.372195529,0.046511628,,0.414838662,,,,,
6343,0.57869935,0.154697165,0.055500839,516.796875,,0.334395845,0.301167293,0.372195529,0.046511628,,0.423031696,,,,,
6344,0.53782624,0.11791224,0.034788616,258.3984375,,0.310777712,0.229553723,0.233296786,0.023255814,,0.430815079,,,,,
6345,0.53782624,0.11791224,0.034788616,258.3984375,,0.310777712,0.229553723,0.233296786,0.023255814,,0.436165637,,,,,
6346,0.500770628,0.064024016,0.011774438,215.3320313,,0.289365484,0.124643135,0.078960842,0.019379845,,0.441248667,,,,,
6347,0.500770628,0.064024016,0.011774438,215.3320313,,0.289365484,0.124643135,0.078960842,0.019379845,,0.444224765,,,,,
6348,0.500770628,0.064024016,0.011774438,215.3320313,,0.289365484,0.124643135,0.078960842,0.019379845,,0.447052058,,,,,
6349,0.433953494,0.052130811,0.003882262,129.1992188,,0.250755846,0.101489224,0.026034933,0.011627907,,0.449737987,,,,,
6350,0.433953494,0.052130811,0.003882262,129.1992188,,0.250755846,0.101489224,0.026034933,0.011627907,,0.448948762,,,,,
6351,0.493514657,0.177893445,0.013283378,861.328125,,0.285172691,0.346326238,0.089079988,0.07751938,,0.448198999,,,,,
6352,0.493514657,0.177893445,0.013283378,861.328125,,0.285172691,0.346326238,0.089079988,0.07751938,,0.450464782,,,,,
6353,0.493514657,0.177893445,0.013283378,861.328125,,0.285172691,0.346326238,0.089079988,0.07751938,,0.452617276,,,,,
6354,0.325564563,0.187019289,0.008019281,732.1289063,,0.188124347,0.364092599,0.053778293,0.065891473,,0.454662145,,,,,
6355,0.325564563,0.187019289,0.008019281,732.1289063,,0.188124347,0.364092599,0.053778293,0.065891473,,0.448207266,,,,,
6356,0.177503482,0.106468007,0.009883543,732.1289063,,0.102568677,0.207273879,0.066280272,0.065891473,,0.44207513,,,,,
6357,0.177503482,0.106468007,0.009883543,732.1289063,,0.102568677,0.207273879,0.066280272,0.065891473,,0.428846548,,,,,
6358,0.177503482,0.106468007,0.009883543,732.1289063,,0.102568677,0.207273879,0.066280272,0.065891473,,0.416279395,,,,,
6359,0.097596742,0.066775255,0.007356673,1464.257813,,0.056395337,0.129999297,0.049334767,0.131782946,,0.404340599,,,,,
6360,0.097596742,0.066775255,0.007356673,1464.257813,,0.056395337,0.129999297,0.049334767,0.131782946,,0.389003406,,,,,
6361,0.421175659,0.211757362,0.013549082,904.3945313,,0.243372297,0.412253136,0.090861829,0.081395349,,0.374433073,,,,,
6362,0.421175659,0.211757362,0.013549082,904.3945313,,0.243372297,0.412253136,0.090861829,0.081395349,,0.376770202,,,,,
6363,0.421175659,0.211757362,0.013549082,904.3945313,,0.243372297,0.412253136,0.090861829,0.081395349,,0.378990475,,,,,
6364,0.787125707,0.142012328,0.04401819,775.1953125,,0.454833007,0.276472218,0.29519146,0.069767442,,0.381099734,,,,,
6365,0.787125707,0.142012328,0.04401819,775.1953125,,0.454833007,0.276472218,0.29519146,0.069767442,,0.401401033,,,,,
6366,0.410215378,0.090390429,0.059063118,7192.089844,,0.237039005,0.175973754,0.396084615,0.647286822,,0.420687267,,,,,
6367,0.410215378,0.090390429,0.059063118,7192.089844,,0.237039005,0.175973754,0.396084615,0.647286822,,0.420163672,,,,,
6368,0.410215378,0.090390429,0.059063118,7192.089844,,0.237039005,0.175973754,0.396084615,0.647286822,,0.419666257,,,,,
6369,0.3510997,0.112122908,0.061649941,6804.492188,,0.202879579,0.218282945,0.413432172,0.612403101,,0.419193713,,,,,
6370,0.3510997,0.112122908,0.061649941,6804.492188,,0.202879579,0.218282945,0.413432172,0.612403101,,0.415789013,,,,,
6371,0.348417848,0.068620339,0.028035792,258.3984375,,0.201329897,0.133591341,0.188011506,0.023255814,,0.412554547,,,,,
6372,0.348417848,0.068620339,0.028035792,258.3984375,,0.201329897,0.133591341,0.188011506,0.023255814,,0.409347712,,,,,
6373,0.348417848,0.068620339,0.028035792,258.3984375,,0.201329897,0.133591341,0.188011506,0.023255814,,0.406301219,,,,,
6374,0.346660614,0.047368214,0.011063263,301.4648438,,0.200314497,0.092217311,0.074191617,0.027131783,,0.40340705,,,,,
6375,0.346660614,0.047368214,0.011063263,301.4648438,,0.200314497,0.092217311,0.074191617,0.027131783,,0.400569729,,,,,
6376,0.408945203,0.203330487,0.023333173,689.0625,,0.236305046,0.395847541,0.156475162,0.062015504,,0.397874273,,,,,
6377,0.408945203,0.203330487,0.023333173,689.0625,,0.236305046,0.395847541,0.156475162,0.062015504,,0.398427819,,,,,
6378,0.43374157,0.178006634,0.021181021,172.265625,,0.250633388,0.346546597,0.142042561,0.015503876,,0.398953689,,,,,
6379,0.338882357,0.198953569,0.013746084,344.53125,,0.195819906,0.387326476,0.092182947,0.031007752,,0.400693083,,,,,
6380,0.338882357,0.198953569,0.013746084,344.53125,,0.195819906,0.387326476,0.092182947,0.031007752,,0.397602546,,,,,
6381,0.67844522,0.156129569,0.0104759,732.1289063,,0.392033035,0.303955923,0.070252689,0.065891473,,0.394666537,,,,,
6382,0.67844522,0.156129569,0.0104759,732.1289063,,0.392033035,0.303955923,0.070252689,0.065891473,,0.408855471,,,,,
6383,0.67844522,0.156129569,0.0104759,732.1289063,,0.392033035,0.303955923,0.070252689,0.065891473,,0.422334958,,,,,
6384,0.289817601,0.115041181,0.012114669,172.265625,,0.167468309,0.223964293,0.081242478,0.015503876,,0.435140472,,,,,
6385,0.289817601,0.115041181,0.012114669,172.265625,,0.167468309,0.223964293,0.081242478,0.015503876,,0.427874328,,,,,
6386,0.32269755,0.152354062,0.005036538,559.8632813,,0.186467671,0.296605696,0.03377565,0.050387597,,0.420971492,,,,,
6387,0.32269755,0.152354062,0.005036538,559.8632813,,0.186467671,0.296605696,0.03377565,0.050387597,,0.416057795,,,,,
6388,1.021810532,0.177559987,0.057802279,86.1328125,,0.590443373,0.345677056,0.387629269,0.007751938,,0.411389782,,,,,
6389,1.021810532,0.177559987,0.057802279,86.1328125,,0.590443373,0.345677056,0.387629269,0.007751938,,0.44191082,,,,,
6390,1.021810532,0.177559987,0.057802279,86.1328125,,0.590443373,0.345677056,0.387629269,0.007751938,,0.470905805,,,,,
6391,0.558795691,0.100671224,0.023480454,258.3984375,,0.322894707,0.195988596,0.157462848,0.023255814,,0.498451042,,,,,
6392,0.558795691,0.100671224,0.023480454,258.3984375,,0.322894707,0.195988596,0.157462848,0.023255814,,0.501468274,,,,,
6393,0.401415706,0.094820924,0.015799196,732.1289063,,0.231954199,0.184599123,0.105951376,0.065891473,,0.504334645,,,,,
6394,0.401415706,0.094820924,0.015799196,732.1289063,,0.231954199,0.184599123,0.105951376,0.065891473,,0.499188698,,,,,
6395,0.401415706,0.094820924,0.015799196,732.1289063,,0.231954199,0.184599123,0.105951376,0.065891473,,0.494300048,,,,,
6396,0.268438339,0.079203583,0.007890214,172.265625,,0.155114509,0.154194996,0.052912758,0.015503876,,0.489655831,,,,,
